Permutation,Candidates identified once (n),Candidates identified repeatedly (n),Proportion identified repeatedly
8240,506,133,0.2081377151799687
8241,521,132,0.20214395099540583
8242,520,132,0.20245398773006135
8243,490,149,0.23317683881064163
8244,495,144,0.22535211267605634
8245,487,149,0.23427672955974843
8246,498,133,0.21077654516640254
8247,512,139,0.21351766513056836
8248,481,154,0.24251968503937008
8249,527,129,0.19664634146341464
8250,502,138,0.215625
8251,497,133,0.2111111111111111
8252,510,131,0.20436817472698907
8253,497,149,0.2306501547987616
8254,505,137,0.21339563862928349
8255,505,135,0.2109375
8256,489,147,0.23113207547169812
8257,502,143,0.22170542635658916
8258,495,135,0.21428571428571427
8259,489,145,0.22870662460567823
8260,527,127,0.19418960244648317
8261,503,131,0.20662460567823343
8262,513,129,0.20093457943925233
8263,502,135,0.2119309262166405
8264,505,147,0.2254601226993865
8265,522,134,0.20426829268292682
8266,488,151,0.23630672926447574
8267,504,140,0.21739130434782608
8268,490,140,0.2222222222222222
8269,511,135,0.2089783281733746
8270,516,134,0.20615384615384616
8271,478,149,0.23763955342902712
8272,517,138,0.21068702290076335
8273,501,140,0.21840873634945399
8274,510,133,0.20684292379471228
8275,502,138,0.215625
8276,507,147,0.22477064220183487
8277,526,128,0.19571865443425077
8278,498,145,0.2255054432348367
8279,507,135,0.2102803738317757
8280,516,137,0.20980091883614088
8281,497,139,0.21855345911949686
8282,485,149,0.23501577287066247
8283,505,141,0.21826625386996903
8284,514,134,0.20679012345679013
8285,499,136,0.2141732283464567
8286,514,130,0.20186335403726707
8287,498,143,0.22308892355694226
8288,514,129,0.2006220839813375
8289,514,135,0.20801232665639446
8290,506,142,0.2191358024691358
8291,497,139,0.21855345911949686
8292,501,137,0.21473354231974923
8293,501,142,0.2208398133748056
8294,511,128,0.20031298904538342
8295,493,153,0.23684210526315788
8296,523,131,0.20030581039755352
8297,518,132,0.20307692307692307
8298,493,141,0.222397476340694
8299,505,130,0.2047244094488189
8300,500,144,0.2236024844720497
8301,490,144,0.22712933753943218
8302,496,146,0.22741433021806853
8303,497,142,0.2222222222222222
8304,485,144,0.2289348171701113
8305,530,122,0.18711656441717792
8306,500,148,0.22839506172839505
8307,518,129,0.19938176197836166
8308,496,142,0.2225705329153605
8309,489,155,0.2406832298136646
8310,511,132,0.2052877138413686
8311,507,125,0.19778481012658228
8312,494,143,0.22448979591836735
8313,504,135,0.2112676056338028
8314,498,144,0.22429906542056074
8315,508,141,0.2172573189522342
8316,493,132,0.2112
8317,493,146,0.22848200312989045
8318,505,141,0.21826625386996903
8319,501,143,0.2220496894409938
8320,516,124,0.19375
8321,499,139,0.21786833855799373
8322,498,139,0.21821036106750394
8323,512,132,0.20496894409937888
8324,506,135,0.21060842433697347
8325,505,145,0.2230769230769231
8326,514,132,0.2043343653250774
8327,499,142,0.22152886115444617
8328,482,141,0.22632423756019263
8329,512,138,0.2123076923076923
8330,483,157,0.2453125
8331,494,142,0.22327044025157233
8332,492,149,0.23244929797191888
8333,492,150,0.2336448598130841
8334,508,141,0.2172573189522342
8335,516,140,0.21341463414634146
8336,505,133,0.2084639498432602
8337,508,134,0.2087227414330218
8338,517,131,0.2021604938271605
8339,503,137,0.2140625
8340,519,132,0.20276497695852536
8341,507,135,0.2102803738317757
8342,503,144,0.22256568778979907
8343,487,144,0.22820919175911253
8344,512,131,0.20373250388802489
8345,489,143,0.22626582278481014
8346,492,141,0.22274881516587677
8347,485,142,0.22647527910685805
8348,508,145,0.222052067381317
8349,524,130,0.19877675840978593
8350,513,134,0.2071097372488408
8351,491,149,0.2328125
8352,517,135,0.20705521472392638
8353,522,140,0.21148036253776434
8354,514,132,0.2043343653250774
8355,512,126,0.1974921630094044
8356,507,136,0.2115085536547434
8357,503,143,0.22136222910216719
8358,498,136,0.21451104100946372
8359,508,141,0.2172573189522342
8360,500,134,0.2113564668769716
8361,506,139,0.21550387596899226
8362,513,143,0.21798780487804878
8363,498,148,0.22910216718266255
8364,524,140,0.21084337349397592
8365,507,136,0.2115085536547434
8366,482,145,0.23125996810207336
8367,514,134,0.20679012345679013
8368,505,131,0.2059748427672956
8369,514,133,0.20556414219474498
8370,510,143,0.21898928024502298
8371,525,129,0.19724770642201836
8372,500,146,0.2260061919504644
8373,502,145,0.2241112828438949
8374,502,140,0.21806853582554517
8375,494,149,0.2317262830482115
8376,503,138,0.21528861154446177
8377,510,134,0.2080745341614907
8378,517,122,0.19092331768388107
8379,531,124,0.18931297709923664
8380,502,142,0.2204968944099379
8381,501,140,0.21840873634945399
8382,514,137,0.21044546850998463
8383,484,146,0.23174603174603176
8384,539,127,0.1906906906906907
8385,498,139,0.21821036106750394
8386,510,129,0.20187793427230047
8387,494,143,0.22448979591836735
8388,525,134,0.20333839150227617
8389,520,133,0.20367534456355282
8390,521,127,0.19598765432098766
8391,505,140,0.21705426356589147
8392,481,154,0.24251968503937008
8393,512,131,0.20373250388802489
8394,503,136,0.21283255086071987
8395,508,137,0.2124031007751938
8396,499,137,0.21540880503144655
8397,501,138,0.215962441314554
8398,510,136,0.21052631578947367
8399,506,134,0.209375
8400,485,150,0.23622047244094488
8401,494,141,0.2220472440944882
8402,501,143,0.2220496894409938
8403,496,134,0.2126984126984127
8404,499,137,0.21540880503144655
8405,485,143,0.22770700636942676
8406,507,137,0.2127329192546584
8407,503,137,0.2140625
8408,494,143,0.22448979591836735
8409,523,124,0.19165378670788252
8410,514,129,0.2006220839813375
8411,481,145,0.23162939297124602
8412,520,122,0.19003115264797507
8413,516,134,0.20615384615384616
8414,520,130,0.2
8415,489,137,0.21884984025559107
8416,504,140,0.21739130434782608
8417,480,152,0.24050632911392406
8418,493,144,0.2260596546310832
8419,504,143,0.22102009273570325
8420,503,144,0.22256568778979907
8421,513,136,0.20955315870570107
8422,499,142,0.22152886115444617
8423,493,138,0.21870047543581617
8424,492,142,0.22397476340694006
8425,514,138,0.2116564417177914
8426,487,137,0.21955128205128205
8427,519,134,0.20520673813169985
8428,506,134,0.209375
8429,516,131,0.20247295208655333
8430,483,150,0.23696682464454977
8431,515,142,0.2161339421613394
8432,488,145,0.22906793048973143
8433,500,140,0.21875
8434,504,146,0.2246153846153846
8435,503,146,0.22496147919876733
8436,513,139,0.21319018404907975
8437,492,143,0.2251968503937008
8438,494,147,0.22932917316692666
8439,520,130,0.2
8440,488,145,0.22906793048973143
8441,487,150,0.23547880690737832
8442,503,144,0.22256568778979907
8443,497,143,0.2234375
8444,494,136,0.21587301587301588
8445,511,139,0.21384615384615385
8446,499,137,0.21540880503144655
8447,504,136,0.2125
8448,496,139,0.2188976377952756
8449,519,128,0.19783616692426584
8450,498,141,0.22065727699530516
8451,502,143,0.22170542635658916
8452,491,146,0.22919937205651492
8453,493,146,0.22848200312989045
8454,500,128,0.20382165605095542
8455,490,138,0.2197452229299363
8456,523,131,0.20030581039755352
8457,480,153,0.24170616113744076
8458,481,142,0.22792937399678972
8459,473,145,0.23462783171521034
8460,500,142,0.22118380062305296
8461,482,143,0.2288
8462,494,149,0.2317262830482115
8463,518,128,0.19814241486068113
8464,494,139,0.21958925750394945
8465,499,137,0.21540880503144655
8466,510,130,0.203125
8467,525,121,0.1873065015479876
8468,495,139,0.2192429022082019
8469,508,134,0.2087227414330218
8470,502,150,0.23006134969325154
8471,486,141,0.22488038277511962
8472,501,136,0.21350078492935637
8473,500,137,0.2150706436420722
8474,503,131,0.20662460567823343
8475,492,142,0.22397476340694006
8476,495,146,0.22776911076443057
8477,507,129,0.2028301886792453
8478,500,135,0.2125984251968504
8479,517,134,0.20583717357910905
8480,512,128,0.2
8481,489,140,0.22257551669316375
8482,503,134,0.21036106750392464
8483,528,129,0.1963470319634703
8484,511,132,0.2052877138413686
8485,486,141,0.22488038277511962
8486,494,143,0.22448979591836735
8487,494,141,0.2220472440944882
8488,500,142,0.22118380062305296
8489,503,138,0.21528861154446177
8490,492,152,0.2360248447204969
8491,522,133,0.20305343511450383
8492,494,140,0.22082018927444794
8493,500,139,0.21752738654147105
8494,505,139,0.21583850931677018
8495,509,134,0.208398133748056
8496,506,133,0.2081377151799687
8497,507,136,0.2115085536547434
8498,510,143,0.21898928024502298
8499,496,143,0.2237871674491393
8500,499,131,0.20793650793650795
8501,511,131,0.20404984423676012
8502,509,140,0.21571648690292758
8503,512,133,0.2062015503875969
8504,495,148,0.2301710730948678
8505,510,141,0.21658986175115208
8506,503,137,0.2140625
8507,506,134,0.209375
8508,479,140,0.22617124394184168
8509,532,124,0.18902439024390244
8510,508,133,0.20748829953198128
8511,519,130,0.20030816640986132
8512,516,126,0.19626168224299065
8513,505,135,0.2109375
8514,504,139,0.2161741835147745
8515,501,140,0.21840873634945399
8516,502,140,0.21806853582554517
8517,511,142,0.21745788667687596
8518,499,138,0.21664050235478807
8519,493,139,0.2199367088607595
8520,496,146,0.22741433021806853
8521,502,140,0.21806853582554517
8522,508,134,0.2087227414330218
8523,519,128,0.19783616692426584
8524,501,138,0.215962441314554
8525,497,139,0.21855345911949686
8526,507,138,0.21395348837209302
8527,501,142,0.2208398133748056
8528,504,133,0.2087912087912088
8529,499,136,0.2141732283464567
8530,496,135,0.21394611727416799
8531,527,123,0.18923076923076923
8532,475,154,0.24483306836248012
8533,505,135,0.2109375
8534,522,138,0.20909090909090908
8535,490,144,0.22712933753943218
8536,508,129,0.20251177394034536
8537,532,113,0.17519379844961241
8538,496,140,0.22012578616352202
8539,497,142,0.2222222222222222
8540,500,138,0.21630094043887146
8541,492,152,0.2360248447204969
8542,496,143,0.2237871674491393
8543,519,132,0.20276497695852536
8544,495,148,0.2301710730948678
8545,499,138,0.21664050235478807
8546,494,147,0.22932917316692666
8547,518,132,0.20307692307692307
8548,513,138,0.2119815668202765
8549,517,132,0.2033898305084746
8550,513,136,0.20955315870570107
8551,509,135,0.2096273291925466
8552,506,132,0.20689655172413793
8553,508,128,0.20125786163522014
8554,491,140,0.2218700475435816
8555,521,129,0.19846153846153847
8556,506,145,0.2227342549923195
8557,487,146,0.23064770932069512
8558,491,137,0.21815286624203822
8559,496,147,0.2286158631415241
8560,492,141,0.22274881516587677
8561,525,130,0.1984732824427481
8562,501,140,0.21840873634945399
8563,507,133,0.2078125
8564,493,139,0.2199367088607595
8565,511,127,0.19905956112852666
8566,510,132,0.205607476635514
8567,500,137,0.2150706436420722
8568,506,133,0.2081377151799687
8569,529,128,0.1948249619482496
8570,494,146,0.228125
8571,489,133,0.21382636655948553
8572,489,145,0.22870662460567823
8573,501,138,0.215962441314554
8574,516,129,0.2
8575,488,143,0.2266244057052298
8576,504,139,0.2161741835147745
8577,517,141,0.21428571428571427
8578,508,136,0.2111801242236025
8579,492,141,0.22274881516587677
8580,514,136,0.20923076923076922
8581,508,141,0.2172573189522342
8582,496,142,0.2225705329153605
8583,502,144,0.22291021671826625
8584,507,134,0.20904836193447737
8585,497,133,0.2111111111111111
8586,508,131,0.20500782472613457
8587,508,139,0.21483771251931993
8588,499,136,0.2141732283464567
8589,512,141,0.21592649310872894
8590,514,129,0.2006220839813375
8591,528,121,0.1864406779661017
8592,487,146,0.23064770932069512
8593,516,135,0.2073732718894009
8594,497,147,0.22826086956521738
8595,511,137,0.21141975308641975
8596,502,145,0.2241112828438949
8597,502,140,0.21806853582554517
8598,512,132,0.20496894409937888
8599,495,141,0.22169811320754718
8600,511,141,0.21625766871165644
8601,485,150,0.23622047244094488
8602,518,125,0.19440124416796267
8603,495,139,0.2192429022082019
8604,504,139,0.2161741835147745
8605,502,139,0.21684867394695787
8606,501,134,0.2110236220472441
8607,492,139,0.2202852614896989
8608,507,140,0.21638330757341576
8609,497,141,0.22100313479623823
8610,497,140,0.21978021978021978
8611,501,145,0.22445820433436534
8612,482,140,0.22508038585209003
8613,507,137,0.2127329192546584
8614,507,146,0.22358346094946402
8615,508,135,0.2099533437013997
8616,507,136,0.2115085536547434
8617,489,141,0.22380952380952382
8618,512,130,0.20249221183800623
8619,525,123,0.18981481481481483
8620,495,142,0.22291993720565148
8621,513,121,0.19085173501577288
8622,493,142,0.22362204724409449
8623,506,142,0.2191358024691358
8624,493,139,0.2199367088607595
8625,499,142,0.22152886115444617
8626,525,118,0.18351477449455678
8627,502,136,0.21316614420062696
8628,509,133,0.2071651090342679
8629,514,140,0.21406727828746178
8630,495,146,0.22776911076443057
8631,528,130,0.19756838905775076
8632,505,135,0.2109375
8633,502,132,0.2082018927444795
8634,528,133,0.20121028744326777
8635,513,133,0.20588235294117646
8636,496,137,0.21642969984202212
8637,513,137,0.21076923076923076
8638,494,139,0.21958925750394945
8639,507,132,0.20657276995305165
8640,489,145,0.22870662460567823
8641,506,138,0.21428571428571427
8642,503,136,0.21283255086071987
8643,509,130,0.20344287949921752
8644,496,142,0.2225705329153605
8645,473,154,0.24561403508771928
8646,521,135,0.20579268292682926
8647,495,148,0.2301710730948678
8648,497,140,0.21978021978021978
8649,502,134,0.21069182389937108
8650,518,140,0.2127659574468085
8651,503,145,0.22376543209876543
8652,505,138,0.21461897356143078
8653,502,144,0.22291021671826625
8654,495,139,0.2192429022082019
8655,488,144,0.22784810126582278
8656,520,131,0.2012288786482335
8657,484,149,0.2353870458135861
8658,489,142,0.22503961965134706
8659,472,150,0.24115755627009647
8660,507,132,0.20657276995305165
8661,484,145,0.23052464228934816
8662,519,122,0.19032761310452417
8663,504,139,0.2161741835147745
8664,511,135,0.2089783281733746
8665,506,134,0.209375
8666,493,140,0.2211690363349131
8667,486,150,0.2358490566037736
8668,495,146,0.22776911076443057
8669,513,134,0.2071097372488408
8670,495,133,0.21178343949044587
8671,490,143,0.2259083728278041
8672,502,139,0.21684867394695787
8673,508,135,0.2099533437013997
8674,506,133,0.2081377151799687
8675,495,138,0.21800947867298578
8676,500,146,0.2260061919504644
8677,505,149,0.22782874617737003
8678,513,132,0.20465116279069767
8679,519,129,0.19907407407407407
8680,510,140,0.2153846153846154
8681,493,142,0.22362204724409449
8682,507,142,0.21879815100154082
8683,505,137,0.21339563862928349
8684,498,145,0.2255054432348367
8685,499,136,0.2141732283464567
8686,481,146,0.23285486443381181
8687,495,142,0.22291993720565148
8688,503,143,0.22136222910216719
8689,517,130,0.2009273570324575
8690,482,151,0.23854660347551343
8691,488,144,0.22784810126582278
8692,502,137,0.21439749608763695
8693,518,134,0.20552147239263804
8694,529,122,0.18740399385560677
8695,491,139,0.22063492063492063
8696,487,141,0.22452229299363058
8697,504,132,0.20754716981132076
8698,497,139,0.21855345911949686
8699,500,134,0.2113564668769716
8700,516,138,0.21100917431192662
8701,495,144,0.22535211267605634
8702,504,132,0.20754716981132076
8703,515,128,0.19906687402799378
8704,494,147,0.22932917316692666
8705,518,132,0.20307692307692307
8706,498,146,0.2267080745341615
8707,508,134,0.2087227414330218
8708,498,137,0.215748031496063
8709,513,133,0.20588235294117646
8710,498,140,0.219435736677116
8711,508,136,0.2111801242236025
8712,505,138,0.21461897356143078
8713,497,142,0.2222222222222222
8714,510,141,0.21658986175115208
8715,500,143,0.2223950233281493
8716,511,132,0.2052877138413686
8717,512,136,0.20987654320987653
8718,477,156,0.24644549763033174
8719,482,152,0.23974763406940064
8720,480,151,0.2393026941362916
8721,519,128,0.19783616692426584
8722,515,137,0.21012269938650308
8723,489,149,0.2335423197492163
8724,511,130,0.20280811232449297
8725,484,144,0.22929936305732485
8726,496,140,0.22012578616352202
8727,527,125,0.19171779141104295
8728,496,135,0.21394611727416799
8729,515,129,0.20031055900621117
8730,489,139,0.2213375796178344
8731,496,133,0.21144674085850557
8732,505,142,0.21947449768160743
8733,496,130,0.20766773162939298
8734,503,146,0.22496147919876733
8735,498,139,0.21821036106750394
8736,516,133,0.2049306625577812
8737,513,134,0.2071097372488408
8738,482,145,0.23125996810207336
8739,485,152,0.23861852433281006
8740,503,137,0.2140625
8741,509,135,0.2096273291925466
8742,490,138,0.2197452229299363
8743,519,132,0.20276497695852536
8744,502,136,0.21316614420062696
8745,497,141,0.22100313479623823
8746,510,139,0.21417565485362094
8747,481,150,0.23771790808240886
8748,504,139,0.2161741835147745
8749,521,128,0.19722650231124808
8750,520,131,0.2012288786482335
8751,502,136,0.21316614420062696
8752,484,140,0.22435897435897437
8753,507,137,0.2127329192546584
8754,503,139,0.21651090342679127
8755,497,128,0.2048
8756,489,146,0.22992125984251968
8757,521,129,0.19846153846153847
8758,507,126,0.1990521327014218
8759,515,133,0.2052469135802469
8760,493,138,0.21870047543581617
