analysis_identity_id,evidence_set_id,candidate_selected
A000864,experiment:ref_girma_ethiopian_head_smut_2019,1
A000865,experiment:ref_girma_ethiopian_head_smut_2019,1
A000866,experiment:ref_girma_ethiopian_head_smut_2019,1
A000867,experiment:ref_girma_ethiopian_head_smut_2019,1
A000868,experiment:ref_girma_ethiopian_head_smut_2019,0
A000869,experiment:ref_girma_ethiopian_head_smut_2019,1
A000870,experiment:ref_girma_ethiopian_head_smut_2019,1
A000871,experiment:ref_girma_ethiopian_head_smut_2019,1
A000872,experiment:ref_girma_ethiopian_head_smut_2019,1
A000873,experiment:ref_girma_ethiopian_head_smut_2019,1
A000874,experiment:ref_girma_ethiopian_head_smut_2019,1
A000875,experiment:ref_girma_ethiopian_head_smut_2019,1
A000876,experiment:ref_girma_ethiopian_head_smut_2019,0
A000877,experiment:ref_girma_ethiopian_head_smut_2019,1
A000878,experiment:ref_girma_ethiopian_head_smut_2019,1
A000879,experiment:ref_girma_ethiopian_head_smut_2019,0
A000880,experiment:ref_girma_ethiopian_head_smut_2019,1
A000881,experiment:ref_girma_ethiopian_head_smut_2019,0
A000882,experiment:ref_girma_ethiopian_head_smut_2019,1
A000883,experiment:ref_girma_ethiopian_head_smut_2019,0
A000884,experiment:ref_girma_ethiopian_head_smut_2019,1
A000885,experiment:ref_girma_ethiopian_head_smut_2019,1
A000886,experiment:ref_girma_ethiopian_head_smut_2019,0
A000887,experiment:ref_girma_ethiopian_head_smut_2019,0
A000888,experiment:ref_girma_ethiopian_head_smut_2019,1
A000889,experiment:ref_girma_ethiopian_head_smut_2019,1
A000890,experiment:ref_girma_ethiopian_head_smut_2019,1
A000891,experiment:ref_girma_ethiopian_head_smut_2019,0
A000892,experiment:ref_girma_ethiopian_head_smut_2019,1
A000893,experiment:ref_girma_ethiopian_head_smut_2019,1
A000894,experiment:ref_girma_ethiopian_head_smut_2019,1
A000895,experiment:ref_girma_ethiopian_head_smut_2019,1
A000896,experiment:ref_girma_ethiopian_head_smut_2019,0
A000897,experiment:ref_girma_ethiopian_head_smut_2019,1
A000899,experiment:ref_girma_ethiopian_head_smut_2019,1
A000900,experiment:ref_girma_ethiopian_head_smut_2019,0
A000901,experiment:ref_girma_ethiopian_head_smut_2019,1
A000902,experiment:ref_girma_ethiopian_head_smut_2019,1
A000903,experiment:ref_girma_ethiopian_head_smut_2019,0
A000904,experiment:ref_girma_ethiopian_head_smut_2019,1
A000905,experiment:ref_girma_ethiopian_head_smut_2019,1
A000906,experiment:ref_girma_ethiopian_head_smut_2019,1
A000908,experiment:ref_girma_ethiopian_head_smut_2019,1
A000909,experiment:ref_girma_ethiopian_head_smut_2019,1
A000910,experiment:ref_girma_ethiopian_head_smut_2019,1
A000911,experiment:ref_girma_ethiopian_head_smut_2019,1
A000912,experiment:ref_girma_ethiopian_head_smut_2019,1
A000913,experiment:ref_girma_ethiopian_head_smut_2019,1
A000914,experiment:ref_girma_ethiopian_head_smut_2019,1
A000915,experiment:ref_girma_ethiopian_head_smut_2019,1
A000916,experiment:ref_girma_ethiopian_head_smut_2019,0
A000917,experiment:ref_girma_ethiopian_head_smut_2019,1
A000918,experiment:ref_girma_ethiopian_head_smut_2019,0
A000919,experiment:ref_girma_ethiopian_head_smut_2019,1
A000920,experiment:ref_girma_ethiopian_head_smut_2019,0
A000921,experiment:ref_girma_ethiopian_head_smut_2019,0
A000922,experiment:ref_girma_ethiopian_head_smut_2019,1
A000923,experiment:ref_girma_ethiopian_head_smut_2019,1
A000924,experiment:ref_girma_ethiopian_head_smut_2019,0
A000926,experiment:ref_girma_ethiopian_head_smut_2019,1
A000927,experiment:ref_girma_ethiopian_head_smut_2019,0
A000928,experiment:ref_girma_ethiopian_head_smut_2019,1
A000929,experiment:ref_girma_ethiopian_head_smut_2019,1
A000930,experiment:ref_girma_ethiopian_head_smut_2019,1
A000931,experiment:ref_girma_ethiopian_head_smut_2019,1
A000932,experiment:ref_girma_ethiopian_head_smut_2019,1
A000933,experiment:ref_girma_ethiopian_head_smut_2019,1
A000934,experiment:ref_girma_ethiopian_head_smut_2019,0
A000935,experiment:ref_girma_ethiopian_head_smut_2019,0
A000936,experiment:ref_girma_ethiopian_head_smut_2019,1
A000937,experiment:ref_girma_ethiopian_head_smut_2019,0
A000939,experiment:ref_girma_ethiopian_head_smut_2019,1
A000940,experiment:ref_girma_ethiopian_head_smut_2019,0
A000941,experiment:ref_girma_ethiopian_head_smut_2019,1
A000942,experiment:ref_girma_ethiopian_head_smut_2019,0
A000943,experiment:ref_girma_ethiopian_head_smut_2019,1
A000944,experiment:ref_girma_ethiopian_head_smut_2019,1
A000945,experiment:ref_girma_ethiopian_head_smut_2019,1
A000946,experiment:ref_girma_ethiopian_head_smut_2019,1
A000948,experiment:ref_girma_ethiopian_head_smut_2019,0
A000950,experiment:ref_girma_ethiopian_head_smut_2019,1
A000951,experiment:ref_girma_ethiopian_head_smut_2019,0
A000952,experiment:ref_girma_ethiopian_head_smut_2019,1
A000953,experiment:ref_girma_ethiopian_head_smut_2019,1
A000954,experiment:ref_girma_ethiopian_head_smut_2019,1
A000955,experiment:ref_girma_ethiopian_head_smut_2019,1
A000956,experiment:ref_girma_ethiopian_head_smut_2019,1
A000958,experiment:ref_girma_ethiopian_head_smut_2019,1
A000959,experiment:ref_girma_ethiopian_head_smut_2019,1
A000960,experiment:ref_girma_ethiopian_head_smut_2019,1
A000961,experiment:ref_girma_ethiopian_head_smut_2019,1
A000962,experiment:ref_girma_ethiopian_head_smut_2019,1
A000963,experiment:ref_girma_ethiopian_head_smut_2019,1
A000964,experiment:ref_girma_ethiopian_head_smut_2019,1
A000965,experiment:ref_girma_ethiopian_head_smut_2019,1
A000966,experiment:ref_girma_ethiopian_head_smut_2019,0
A000967,experiment:ref_girma_ethiopian_head_smut_2019,0
A000968,experiment:ref_girma_ethiopian_head_smut_2019,1
A000969,experiment:ref_girma_ethiopian_head_smut_2019,1
A000970,experiment:ref_girma_ethiopian_head_smut_2019,1
A000971,experiment:ref_girma_ethiopian_head_smut_2019,1
A000972,experiment:ref_girma_ethiopian_head_smut_2019,1
A000973,experiment:ref_girma_ethiopian_head_smut_2019,1
A000974,experiment:ref_girma_ethiopian_head_smut_2019,1
A000976,experiment:ref_girma_ethiopian_head_smut_2019,0
A000977,experiment:ref_girma_ethiopian_head_smut_2019,1
A000978,experiment:ref_girma_ethiopian_head_smut_2019,0
A000979,experiment:ref_girma_ethiopian_head_smut_2019,1
A000980,experiment:ref_girma_ethiopian_head_smut_2019,1
A000981,experiment:ref_girma_ethiopian_head_smut_2019,1
A000982,experiment:ref_girma_ethiopian_head_smut_2019,0
A000983,experiment:ref_girma_ethiopian_head_smut_2019,1
A000984,experiment:ref_girma_ethiopian_head_smut_2019,1
A000985,experiment:ref_girma_ethiopian_head_smut_2019,1
A000986,experiment:ref_girma_ethiopian_head_smut_2019,1
A000987,experiment:ref_girma_ethiopian_head_smut_2019,1
A000988,experiment:ref_girma_ethiopian_head_smut_2019,1
A000989,experiment:ref_girma_ethiopian_head_smut_2019,1
A000990,experiment:ref_girma_ethiopian_head_smut_2019,1
A000991,experiment:ref_girma_ethiopian_head_smut_2019,1
A000992,experiment:ref_girma_ethiopian_head_smut_2019,1
A000993,experiment:ref_girma_ethiopian_head_smut_2019,1
A000995,experiment:ref_girma_ethiopian_head_smut_2019,1
A000996,experiment:ref_girma_ethiopian_head_smut_2019,0
A000997,experiment:ref_girma_ethiopian_head_smut_2019,0
A000998,experiment:ref_girma_ethiopian_head_smut_2019,0
A000999,experiment:ref_girma_ethiopian_head_smut_2019,1
A001000,experiment:ref_girma_ethiopian_head_smut_2019,0
A001001,experiment:ref_girma_ethiopian_head_smut_2019,0
A001002,experiment:ref_girma_ethiopian_head_smut_2019,0
A001003,experiment:ref_girma_ethiopian_head_smut_2019,0
A001004,experiment:ref_girma_ethiopian_head_smut_2019,1
A001005,experiment:ref_girma_ethiopian_head_smut_2019,0
A001006,experiment:ref_girma_ethiopian_head_smut_2019,0
A001007,experiment:ref_girma_ethiopian_head_smut_2019,1
A001008,experiment:ref_girma_ethiopian_head_smut_2019,1
A001009,experiment:ref_girma_ethiopian_head_smut_2019,1
A001010,experiment:ref_girma_ethiopian_head_smut_2019,1
A001011,experiment:ref_girma_ethiopian_head_smut_2019,1
A001012,experiment:ref_girma_ethiopian_head_smut_2019,1
A001013,experiment:ref_girma_ethiopian_head_smut_2019,1
A001014,experiment:ref_girma_ethiopian_head_smut_2019,1
A001015,experiment:ref_girma_ethiopian_head_smut_2019,1
A001016,experiment:ref_girma_ethiopian_head_smut_2019,0
A001017,experiment:ref_girma_ethiopian_head_smut_2019,1
A001018,experiment:ref_girma_ethiopian_head_smut_2019,1
A001019,experiment:ref_girma_ethiopian_head_smut_2019,1
A001020,experiment:ref_girma_ethiopian_head_smut_2019,0
A001021,experiment:ref_girma_ethiopian_head_smut_2019,0
A001022,experiment:ref_girma_ethiopian_head_smut_2019,1
A001023,experiment:ref_girma_ethiopian_head_smut_2019,1
A001024,experiment:ref_girma_ethiopian_head_smut_2019,1
A001025,experiment:ref_girma_ethiopian_head_smut_2019,1
A001026,experiment:ref_girma_ethiopian_head_smut_2019,1
A001027,experiment:ref_girma_ethiopian_head_smut_2019,1
A001028,experiment:ref_girma_ethiopian_head_smut_2019,1
A001029,experiment:ref_girma_ethiopian_head_smut_2019,1
A001030,experiment:ref_girma_ethiopian_head_smut_2019,1
A001031,experiment:ref_girma_ethiopian_head_smut_2019,1
A001033,experiment:ref_girma_ethiopian_head_smut_2019,1
A001034,experiment:ref_girma_ethiopian_head_smut_2019,1
A001035,experiment:ref_girma_ethiopian_head_smut_2019,1
A001036,experiment:ref_girma_ethiopian_head_smut_2019,1
A001037,experiment:ref_girma_ethiopian_head_smut_2019,1
A001039,experiment:ref_girma_ethiopian_head_smut_2019,1
A001041,experiment:ref_girma_ethiopian_head_smut_2019,0
A001042,experiment:ref_girma_ethiopian_head_smut_2019,1
A001043,experiment:ref_girma_ethiopian_head_smut_2019,0
A001044,experiment:ref_girma_ethiopian_head_smut_2019,1
A001045,experiment:ref_girma_ethiopian_head_smut_2019,0
A001046,experiment:ref_girma_ethiopian_head_smut_2019,0
A001047,experiment:ref_girma_ethiopian_head_smut_2019,0
A001048,experiment:ref_girma_ethiopian_head_smut_2019,1
A001049,experiment:ref_girma_ethiopian_head_smut_2019,1
A001050,experiment:ref_girma_ethiopian_head_smut_2019,1
A001051,experiment:ref_girma_ethiopian_head_smut_2019,1
A001052,experiment:ref_girma_ethiopian_head_smut_2019,1
A001053,experiment:ref_girma_ethiopian_head_smut_2019,0
A001054,experiment:ref_girma_ethiopian_head_smut_2019,1
A001055,experiment:ref_girma_ethiopian_head_smut_2019,1
A001056,experiment:ref_girma_ethiopian_head_smut_2019,0
A001057,experiment:ref_girma_ethiopian_head_smut_2019,1
A001058,experiment:ref_girma_ethiopian_head_smut_2019,1
A001059,experiment:ref_girma_ethiopian_head_smut_2019,1
A001060,experiment:ref_girma_ethiopian_head_smut_2019,0
A001062,experiment:ref_girma_ethiopian_head_smut_2019,0
A001063,experiment:ref_girma_ethiopian_head_smut_2019,1
A001065,experiment:ref_girma_ethiopian_head_smut_2019,1
A001066,experiment:ref_girma_ethiopian_head_smut_2019,1
A001067,experiment:ref_girma_ethiopian_head_smut_2019,1
A001068,experiment:ref_girma_ethiopian_head_smut_2019,1
A001069,experiment:ref_girma_ethiopian_head_smut_2019,1
A001070,experiment:ref_girma_ethiopian_head_smut_2019,1
A001071,experiment:ref_girma_ethiopian_head_smut_2019,1
A001072,experiment:ref_girma_ethiopian_head_smut_2019,0
A001073,experiment:ref_girma_ethiopian_head_smut_2019,1
A001074,experiment:ref_girma_ethiopian_head_smut_2019,0
A001075,experiment:ref_girma_ethiopian_head_smut_2019,0
A001076,experiment:ref_girma_ethiopian_head_smut_2019,1
A001077,experiment:ref_girma_ethiopian_head_smut_2019,0
A001078,experiment:ref_girma_ethiopian_head_smut_2019,1
A001079,experiment:ref_girma_ethiopian_head_smut_2019,1
A001080,experiment:ref_girma_ethiopian_head_smut_2019,1
A001081,experiment:ref_girma_ethiopian_head_smut_2019,0
A001082,experiment:ref_girma_ethiopian_head_smut_2019,1
A001083,experiment:ref_girma_ethiopian_head_smut_2019,0
A001084,experiment:ref_girma_ethiopian_head_smut_2019,0
A001085,experiment:ref_girma_ethiopian_head_smut_2019,0
A001086,experiment:ref_girma_ethiopian_head_smut_2019,0
A001087,experiment:ref_girma_ethiopian_head_smut_2019,1
A001088,experiment:ref_girma_ethiopian_head_smut_2019,1
A001089,experiment:ref_girma_ethiopian_head_smut_2019,1
A001090,experiment:ref_girma_ethiopian_head_smut_2019,1
A001091,experiment:ref_girma_ethiopian_head_smut_2019,1
A001093,experiment:ref_girma_ethiopian_head_smut_2019,1
A001094,experiment:ref_girma_ethiopian_head_smut_2019,0
A001095,experiment:ref_girma_ethiopian_head_smut_2019,1
A001097,experiment:ref_girma_ethiopian_head_smut_2019,1
A001098,experiment:ref_girma_ethiopian_head_smut_2019,0
A001099,experiment:ref_girma_ethiopian_head_smut_2019,0
A001100,experiment:ref_girma_ethiopian_head_smut_2019,1
A001101,experiment:ref_girma_ethiopian_head_smut_2019,1
A001102,experiment:ref_girma_ethiopian_head_smut_2019,1
A001103,experiment:ref_girma_ethiopian_head_smut_2019,0
A001104,experiment:ref_girma_ethiopian_head_smut_2019,0
A001105,experiment:ref_girma_ethiopian_head_smut_2019,0
A001106,experiment:ref_girma_ethiopian_head_smut_2019,1
A001107,experiment:ref_girma_ethiopian_head_smut_2019,1
A001109,experiment:ref_girma_ethiopian_head_smut_2019,1
A001110,experiment:ref_girma_ethiopian_head_smut_2019,1
A001111,experiment:ref_girma_ethiopian_head_smut_2019,1
A001112,experiment:ref_girma_ethiopian_head_smut_2019,1
A001113,experiment:ref_girma_ethiopian_head_smut_2019,1
A001114,experiment:ref_girma_ethiopian_head_smut_2019,1
A001115,experiment:ref_girma_ethiopian_head_smut_2019,1
A001116,experiment:ref_girma_ethiopian_head_smut_2019,1
A001117,experiment:ref_girma_ethiopian_head_smut_2019,1
A001118,experiment:ref_girma_ethiopian_head_smut_2019,1
A001119,experiment:ref_girma_ethiopian_head_smut_2019,1
A001120,experiment:ref_girma_ethiopian_head_smut_2019,0
A001121,experiment:ref_girma_ethiopian_head_smut_2019,0
A001122,experiment:ref_girma_ethiopian_head_smut_2019,0
A001123,experiment:ref_girma_ethiopian_head_smut_2019,1
A001124,experiment:ref_girma_ethiopian_head_smut_2019,1
A001126,experiment:ref_girma_ethiopian_head_smut_2019,0
A001127,experiment:ref_girma_ethiopian_head_smut_2019,1
A001128,experiment:ref_girma_ethiopian_head_smut_2019,0
A001129,experiment:ref_girma_ethiopian_head_smut_2019,0
A001130,experiment:ref_girma_ethiopian_head_smut_2019,0
A001131,experiment:ref_girma_ethiopian_head_smut_2019,0
A001132,experiment:ref_girma_ethiopian_head_smut_2019,1
A001133,experiment:ref_girma_ethiopian_head_smut_2019,0
A001134,experiment:ref_girma_ethiopian_head_smut_2019,0
A001135,experiment:ref_girma_ethiopian_head_smut_2019,0
A001136,experiment:ref_girma_ethiopian_head_smut_2019,1
A001137,experiment:ref_girma_ethiopian_head_smut_2019,0
A001138,experiment:ref_girma_ethiopian_head_smut_2019,1
A001139,experiment:ref_girma_ethiopian_head_smut_2019,0
A001140,experiment:ref_girma_ethiopian_head_smut_2019,1
A001141,experiment:ref_girma_ethiopian_head_smut_2019,0
A001142,experiment:ref_girma_ethiopian_head_smut_2019,1
A001143,experiment:ref_girma_ethiopian_head_smut_2019,1
A001144,experiment:ref_girma_ethiopian_head_smut_2019,1
A001145,experiment:ref_girma_ethiopian_head_smut_2019,0
A001146,experiment:ref_girma_ethiopian_head_smut_2019,1
A001147,experiment:ref_girma_ethiopian_head_smut_2019,0
A001148,experiment:ref_girma_ethiopian_head_smut_2019,0
A001149,experiment:ref_girma_ethiopian_head_smut_2019,1
A001150,experiment:ref_girma_ethiopian_head_smut_2019,1
A001151,experiment:ref_girma_ethiopian_head_smut_2019,1
A001152,experiment:ref_girma_ethiopian_head_smut_2019,1
A001153,experiment:ref_girma_ethiopian_head_smut_2019,1
A001154,experiment:ref_girma_ethiopian_head_smut_2019,0
A001155,experiment:ref_girma_ethiopian_head_smut_2019,0
A001156,experiment:ref_girma_ethiopian_head_smut_2019,1
A001157,experiment:ref_girma_ethiopian_head_smut_2019,1
A001158,experiment:ref_girma_ethiopian_head_smut_2019,0
A001159,experiment:ref_girma_ethiopian_head_smut_2019,1
A001160,experiment:ref_girma_ethiopian_head_smut_2019,0
A001161,experiment:ref_girma_ethiopian_head_smut_2019,1
A001162,experiment:ref_girma_ethiopian_head_smut_2019,0
A001163,experiment:ref_girma_ethiopian_head_smut_2019,0
A001164,experiment:ref_girma_ethiopian_head_smut_2019,0
A001165,experiment:ref_girma_ethiopian_head_smut_2019,1
A001166,experiment:ref_girma_ethiopian_head_smut_2019,1
A001167,experiment:ref_girma_ethiopian_head_smut_2019,1
A001168,experiment:ref_girma_ethiopian_head_smut_2019,1
A001169,experiment:ref_girma_ethiopian_head_smut_2019,0
A001170,experiment:ref_girma_ethiopian_head_smut_2019,1
A001171,experiment:ref_girma_ethiopian_head_smut_2019,1
A001172,experiment:ref_girma_ethiopian_head_smut_2019,0
A001173,experiment:ref_girma_ethiopian_head_smut_2019,1
A001174,experiment:ref_girma_ethiopian_head_smut_2019,1
A001175,experiment:ref_girma_ethiopian_head_smut_2019,0
A001176,experiment:ref_girma_ethiopian_head_smut_2019,1
A001177,experiment:ref_girma_ethiopian_head_smut_2019,0
A001178,experiment:ref_girma_ethiopian_head_smut_2019,1
A001179,experiment:ref_girma_ethiopian_head_smut_2019,1
A001180,experiment:ref_girma_ethiopian_head_smut_2019,1
A001181,experiment:ref_girma_ethiopian_head_smut_2019,1
A001182,experiment:ref_girma_ethiopian_head_smut_2019,1
A001183,experiment:ref_girma_ethiopian_head_smut_2019,0
A001185,experiment:ref_girma_ethiopian_head_smut_2019,0
A001186,experiment:ref_girma_ethiopian_head_smut_2019,1
A001187,experiment:ref_girma_ethiopian_head_smut_2019,0
A001188,experiment:ref_girma_ethiopian_head_smut_2019,1
A001189,experiment:ref_girma_ethiopian_head_smut_2019,1
A001190,experiment:ref_girma_ethiopian_head_smut_2019,0
A001191,experiment:ref_girma_ethiopian_head_smut_2019,1
A001192,experiment:ref_girma_ethiopian_head_smut_2019,0
A001193,experiment:ref_girma_ethiopian_head_smut_2019,1
A001194,experiment:ref_girma_ethiopian_head_smut_2019,0
A001195,experiment:ref_girma_ethiopian_head_smut_2019,1
A001196,experiment:ref_girma_ethiopian_head_smut_2019,1
A001197,experiment:ref_girma_ethiopian_head_smut_2019,1
A001198,experiment:ref_girma_ethiopian_head_smut_2019,1
A001199,experiment:ref_girma_ethiopian_head_smut_2019,1
A001200,experiment:ref_girma_ethiopian_head_smut_2019,1
A001201,experiment:ref_girma_ethiopian_head_smut_2019,1
A001202,experiment:ref_girma_ethiopian_head_smut_2019,1
A001203,experiment:ref_girma_ethiopian_head_smut_2019,1
A001204,experiment:ref_girma_ethiopian_head_smut_2019,1
A001205,experiment:ref_girma_ethiopian_head_smut_2019,1
A001206,experiment:ref_girma_ethiopian_head_smut_2019,1
A001207,experiment:ref_girma_ethiopian_head_smut_2019,1
A001208,experiment:ref_girma_ethiopian_head_smut_2019,1
A001210,experiment:ref_girma_ethiopian_head_smut_2019,1
A001211,experiment:ref_girma_ethiopian_head_smut_2019,0
A001212,experiment:ref_girma_ethiopian_head_smut_2019,0
A001213,experiment:ref_girma_ethiopian_head_smut_2019,1
A001214,experiment:ref_girma_ethiopian_head_smut_2019,1
A001215,experiment:ref_girma_ethiopian_head_smut_2019,1
A001216,experiment:ref_girma_ethiopian_head_smut_2019,0
A001217,experiment:ref_girma_ethiopian_head_smut_2019,1
A001218,experiment:ref_girma_ethiopian_head_smut_2019,0
A001219,experiment:ref_girma_ethiopian_head_smut_2019,1
A001220,experiment:ref_girma_ethiopian_head_smut_2019,0
A001221,experiment:ref_girma_ethiopian_head_smut_2019,0
A001222,experiment:ref_girma_ethiopian_head_smut_2019,1
